words,ner_c,ner_f
"['Rechtgerichtheid', ':', 'een', 'paard', 'dat', 'in', 'balans', 'loopt', 'waarbij', 'hij', 'zijn', 'gewicht', 'zowel', 'aan', 'zijn', 'linker-', 'als', 'zijn', 'rechterzijde', 'gelijk', 'verdeelt', 'en', 'zijn', 'spieren', 'aan', 'beide', 'zijden', 'even', 'lenig', 'en', 'sterk', 'zijn', '(', 'simpel', 'gezegd', ':', 'het', 'paard', 'is', 'aan', 'twee', 'kanten', 'gelijk', 'en', 'loopt', 'even', 'simpel', 'linksom', 'als', 'rechtsom', ')', '.']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n']"
"['Verzameling', ':', 'het', 'gewicht', 'dat', 'het', 'paard', 'op', 'zijn', 'achterhand', 'draagt', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n']"
"['Door', 'het', 'snel', 'leren', 'optillen', 'van', 'zijn', 'achterbeen', 'en', 'het', 'onder', 'de', 'massa', 'te', 'brengen', 'gaat', 'het', 'paard', 'zijn', 'gewicht', 'meer', 'op', 'zijn', 'achterhand', 'dragen', ',', 'de', 'graad', 'van', 'de', 'verzameling', 'hangt', 'af', 'van', 'de', 'scholing', 'van', 'het', 'paard', 'en', 'de', 'graad', 'van', 'africhting', '(', 'simpel', 'gezegd', ':', 'zijn', 'gewicht', 'in', 'meer', 'of', 'mindere', 'mate', 'op', 'de', 'achterhand', 'dragen', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n']"
"['In', 'feite', 'moet', 'men', 'deze', '6', 'doelstellingen', 'steeds', 'tegelijkertijd', 'nastreven', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Al', 'deze', 'punten', 'zijn', 'in', 'verband', 'met', 'elkaar', 'en', 'kunnen', 'dus', 'ook', 'niet', 'los', 'van', 'elkaar', 'gezien', 'worden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'is', 'bijvoorbeeld', 'voorwaartse', 'drang', 'en', 'tempocontrole', '(', 'impuls', ')', 'nodig', 'voor', 'een', 'beter', 'balans', '(', 'rechtgerichtheid', ')', ',', 'terwijl', 'een', 'beter', 'balans', 'ervoor', 'zorgt', 'dat', 'het', 'paard', 'makkelijker', 'voorwaarts', 'loopt', 'en', 'zijn', 'tempo', 'kan', 'beheersen', '.']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']"
"['Dressuursport', 'Het', 'beheersen', 'van', 'de', 'basisdressuur', 'wordt', 'over', 'het', 'algemeen', 'gezien', 'als', 'een', 'voorwaarde', 'voor', 'het', 'beoefenen', 'van', 'andere', 'disciplines', 'binnen', 'de', 'paardensport', ',', 'wat', 'zich', 'ook', 'uit', 'in', 'het', 'feit', 'dat', 'er', 'minimaal', 'één', 'winstpunt', 'nodig', 'is', 'in', 'de', 'dressuur', ',', 'voordat', 'men', 'mee', 'mag', 'doen', 'aan', 'springwedstrijden', '.']","['B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Landen', 'die', 'sterk', 'in', 'de', 'discipline', 'dressuur', 'zijn', ',', 'zijn', 'Nederland', ',', 'Duitsland', ',', 'Spanje', ',', 'de', 'Verenigde', 'Staten', 'en', 'Frankrijk', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n']"
"['De', 'wereldranglijst', 'wordt', 'bijgehouden', 'door', 'BCM', 'en', 'het', 'FEI', 'samen', ',', 'onder', 'de', 'naam', 'Dressage', 'Riders', '&apos;', 'World', 'Rankings', 'List', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Nederlandse', 'wedstrijden', 'Bij', 'dressuurwedstrijden', 'in', 'Nederland', 'beoordeelt', 'een', 'jury', 'de', 'mate', 'van', 'gymnastisering', 'en', 'beheersing', 'van', 'het', 'paard', '.']","['n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Voor', 'wat', 'betreft', 'de', 'basissport', '(', 'breedtesport', ')', 'gebeurt', 'dat', 'in', 'vier', 'primaire', 'klassen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'een', 'dressuurproef', 'van', 'de', 'B', 'tot', 'en', 'met', 'de', 'M2', 'kunnen', 'maximaal', '300', 'punten', 'behaald', 'worden', ',', 'in', '29', 'handelingen', '.']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Deze', 'punten', 'worden', 'onderverdeeld', 'in', 'de', 'zogenaamde', 'winstpunten', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Indien', 'er', 'voor', 'de', 'handelingen', 'gemiddeld', 'een', '6', 'wordt', 'gereden', ',', 'behaalt', 'men', '180', 'punten', ',', 'dit', 'is', 'één', 'winstpunt', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Met', '10', 'winstpunten', 'kan', 'men', 'naar', 'de', 'volgende', 'klasse', ',', 'met', '30', 'winstpunten', 'móét', 'men', 'door', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
"['Deze', 'proeven', 'worden', 'gereden', 'in', 'een', 'rijbaan', 'van', '20', 'bij', '40', 'meter', '.']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'de', 'Z1', 'en', 'de', 'Z2', 'is', 'dit', 'aantal', '340', 'punten', ',', 'in', '34', 'handelingen', '.']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Hier', 'moeten', 'dus', '204', 'punten', 'verdiend', 'worden', 'om', 'een', 'winstpunt', 'te', 'rijden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']"
"['Deze', 'zware', 'proeven', 'worden', 'officieel', 'gereden', 'in', 'een', 'rijbaan', 'van', '20', 'bij', '60', '.']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['In', 'de', 'proeven', 'geeft', 'de', 'jury', 'per', 'handeling', 'een', 'cijfer', 'variërend', 'van', '0', 'tot', '10', '.']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Een', '0', 'staat', 'voor', 'niet', 'uitgevoerd', 'en', 'een', '10', 'voor', 'uitmuntend', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Een', '10', 'wordt', 'echter', 'zelden', 'gegeven', ',', 'zelfs', 'in', 'de', 'topsport', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'Nederlandse', 'sportfederatie', 'voor', 'de', 'paardensport', 'is', 'de', 'Koninklijke', 'Nederlandse', 'Hippische', 'Sportfederatie', ',', 'afgekort', 'KNHS', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'B-T', 'n']"
"['Vrijwel', 'alle', 'wedstrijden', 'worden', 'onder', 'de', 'regels', 'van', 'deze', 'federatie', 'gereden', ',', 'maar', 'er', 'zijn', 'ook', 'zogenaamde', 'onderlinge', 'wedstrijden', ',', 'meestal', 'van', 'één', 'of', 'enkele', 'verenigingen', 'of', 'rijscholen', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Deze', 'wedstrijden', 'vallen', 'als', 'ze', 'in', 'manegeverband', 'gereden', 'worden', 'onder', 'de', 'Federatie', 'Nederlandse', 'Ruitersportcentra', ',', 'afgekort', 'FNRS', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n']"
"['Er', 'is', 'voor', 'deze', 'wedstrijden', 'een', 'naslagwerk', '&quot;', 'Leer', 'paardrijden', 'met', 'plezier', '&quot;', ',', 'waarin', 'proeven', 'zijn', 'opgenomen', 'van', 'dressuur', ',', 'caprilli', '(', 'begin', 'van', 'springen', ')', 'en', 'western', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['Let', 'wel', ',', 'dit', 'zijn', 'slechts', 'aanzetten', 'voor', 'de', 'net', 'genoemde', 'takken', 'van', 'de', 'sport', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'dressuurproeven', 'bestaan', 'uit', 'proef', 'A', 'en', 'B', 'en', 'lopen', 'van', 'F1', 't', '/', 'm', 'F20', ',', 'de', 'caprilli-proeven', 'lopen', 'van', 'C1', 't', '/', 'm', 'C4', 'en', 'de', 'westernproeven', 'lopen', 'van', 'W1', 't', '/', 'm', 'W10', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n']","['n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'B-T', 'n']"
