words,ner_c,ner_f
"['La', 'jambe', 'gauche', 'et', 'la', 'main', 'droite', 'régule', ',', 'éventuellement', 'l&apos;', 'incurvation', 'du', 'cheval', 'et', 'l&apos;', 'avancée', 'des', 'épaules', 'par', 'rapport', 'aux', 'hanches', '.']","['n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']"
"['Le', 'poids', 'du', 'corps', 'sur', 'l&apos;', 'étrier', 'gauche', ',', 'la', 'rotation', 'du', 'buste', 'vers', 'la', 'gauche', 'ainsi', 'que', 'l&apos;', 'action', 'de', 'la', 'jambe', 'droite', 'et', 'du', 'bassin', 'en', 'cadence', 'avec', 'le', 'postérieur', 'droit', 'sont', ',', 'bien', 'sûr', ',', 'déterminant', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Si', 'le', 'cheval', 'débute', ',', 'on', 'lui', 'demande', 'moins', 'd&apos;', 'angle', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Il', 'pratique', 'alors', 'une', 'épaule-en-avant', 'sur', 'laquelle', 'les', 'membres', 'du', 'cheval', 'dessine', '4', 'pistes', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['Dans', 'l&apos;', 'exemple', 'de', 'l&apos;', 'épaule-en-avant', 'droite', ',', 'on', 'a', 'donc', ':', 'une', 'piste', 'avec', 'l&apos;', 'antérieur', 'droit', ',', 'une', 'seconde', 'avec', 'le', 'postérieur', 'droit', ',', 'une', 'troisième', 'avec', 'l&apos;', 'antérieur', 'gauche', 'et', 'une', 'quatrième', 'avec', 'le', 'postérieur', 'gauche', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['L&apos;', 'épaule-en-avant', 'est', 'également', 'très', 'utile', 'pour', 'redresser', 'des', 'chevaux', 'traversés', 'au', 'galop', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n']"
"['On', 'parle', 'de', 'contre-épaule-en-dedans', 'quand', 'le', 'cheval', 'fait', 'une', 'épaule-en-dedans', 'face', 'à', 'la', 'lisse', 'ou', 'au', 'mur', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['C&apos;', 'est', 'plus', 'aisé', 'pour', 'un', 'cavalier', 'débutant', 'car', 'il', 'n&apos;', 'a', 'pas', 'à', 'gérer', 'l&apos;', 'éventuel', 'avancée', 'du', 'cheval', 'vers', 'l&apos;', 'intérieur', 'de', 'l&apos;', 'aire', 'd&apos;', 'entraînement', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Il', 'n&apos;', 'a', 'qu&apos;', 'à', 'réguler', 'l&apos;', 'attitude', 'du', 'cheval', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['ÉPAULES', 'DEVANT', 'Le', 'contrôle', 'des', 'épaules', 'et', 'des', 'hanches', '«', 'Les', 'épaules', 'devant', '»', '.']","['B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n']","['B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['Si', 'il', 'est', 'une', 'phrase', 'que', 'l&apos;', 'on', 'entend', 'répéter', 'dans', 'les', 'manèges', 'et', 'sur', 'le', 'terrains', 'de', 'détente', 'c', 'est', 'bien', 'celle', 'là', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['Mais', 'au', 'fait', 'pourquoi', '?']","['n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n']"
"['Pourquoi', 'un', 'juge', 'doit-il', 'sanctionner', 'un', 'appuyer', 'si', 'les', 'hanches', 'devancent', 'les', 'épaules', ',', 'une', 'cession', 'a', 'la', 'jambe', 'qui', 'a', 'force', 'de', 'vouloir', 'être', 'parallèle', 'au', 'grand', 'coté', 'verra', 'les', 'hanches', 'dépasser', 'les', 'épaules', '?']","['n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['Est', 'ce', 'vraiment', 'un', 'défaut', 'si', 'un', 'cheval', 'en', 'ligne', 'droite', 'met', 'les', 'hanches', 'légèrement', 'sur', 'une', 'piste', 'intérieure', ',', 'du', 'moment', 'qu&apos;', 'il', 'a', 'bien', 'un', 'pli', 'interne', '?']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']"
"['Et', 'bien', 'commençons', 'par', 'ce', 'dernier', 'exemple', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Un', 'cheval', 'trotte', 'ou', 'galope', 'sur', 'la', 'piste', 'le', 'long', 'du', 'grand', 'coté', '.']","['n', 'B-T', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'B-T', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Croyant', 'bien', 'faire', 'le', 'cavalier', 'lui', 'ploie', 'l', '&apos;', 'encolure', 'a', 'l&apos;', 'intérieur', 'et', 'le', 'cheval', 'de', 'lui', 'même', 'rentre', 'un', 'peu', 'ses', 'hanches', 'a', 'l', '&apos;', 'intérieur', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'B-T', 'n']"
"['En', 'quoi', 'cela', 'gêne-t-il', 'une', 'bonne', 'évolution', 'du', 'travail', '?']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Nous', 'avions', ',', 'dans', 'un', 'conseil', 'précédent', 'évoqué', 'l&apos;', 'importance', 'de', 'la', 'rectitude', ',', 'comme', 'condition', 'préalable', 'a', 'toute', 'idée', 'de', 'rassembler', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']"
"['En', 'effet', 'en', '«', 'se', 'traversant', '»', 'le', 'cheval', 'par', 'un', 'effet', 'mécanique', 'trouve', 'une', 'solution', 'pour', 'éviter', 'un', 'engagement', 'de', 'ses', 'postérieurs', 'qu&apos;', 'il', 'laissera', 'échapper', 'sur', 'le', 'coté', 'plutôt', 'que', 'de', 'les', 'engager', 'sous', 'sa', 'masse', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'T', 'n']"
"['De', 'même', 'par', 'une', 'torsion', 'de', 'l', '&apos;', 'encolure', 'évitera-t-il', 'de', 'garder', 'ses', 'épaules', 'en', 'ligne', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']"
"['Partant', 'de', 'là', 'et', 'prenons', 'le', 'cas', 'de', 'la', 'cession', 'puis', 'de', 'l', '&apos;', 'appuyer', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Dans', 'la', 'cession', 'ce', 'n', '&apos;', 'est', 'pas', 'tant', 'le', 'déplacement', 'latéral', 'qui', 'nous', 'intéresse', 'mais', 'bien', 'plus', 'le', 'fait', 'd&apos;', 'aller', 'de', 'coté', 'en', 'avançant', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Si', 'les', 'hanches', 'passent', 'devant', 'c&apos;', 'est', 'que', 'le', 'cheval', 'trouve', 'son', 'aisance', 'en', 'écartant', 'plus', 'le', 'postérieur', 'externe', 'qu&apos;', 'en', 'l&apos;', 'avançant', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['Idem', 'dans', 'l&apos;', 'appuyer', 'ou', 'le', 'fait', 'de', 'bien', 'mettre', 'les', 'épaules', 'devant', 'garantira', 'le', 'travail', 'juste', 'et', 'utile', 'du', 'postérieur', 'interne', 'alors', 'que', 'si', 'il', 'a', 'les', 'hanches', 'devant', 'les', 'épaules', ',', 'il', 'perdra', 'de', 'l&apos;', 'impulsion', ',', 'de', 'l&apos;', 'engagement', 'et', 'en', 'conséquence', 'de', 'l&apos;', 'expression', 'dans', 'le', 'geste', 'des', 'antérieurs', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Attention', ',', 'il', 'n&apos;', 'est', 'pas', 'question', 'd&apos;', 'encourager', 'par', 'des', 'notes', 'de', '7', 'et', 'au', 'dessus', 'des', 'appuyers', '(', 'tels', 'qu&apos;', 'on', 'les', 'voit', 'souvent', 'dans', 'le', 'Grand', 'Prix', ')', 'qui', 'sont', 'très', 'insuffisamment', 'parallèles', 'au', 'grand', 'coté', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Mais', 'de', 'deux', 'maux', ',', 'je', 'préfère', 'largement', 'le', 'dernier', 'qui', 'n&apos;', 'entrainera', 'pas', 'de', 'développement', 'défectueux', 'majeur', 'mais', 'montrera', 'cependant', 'un', 'manque', 'de', 'souplesse', 'latérale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n']"
"['Pour', 'conclure', ',', 'notez', 'bien', 'qu&apos;', 'il', 'n&apos;', 'est', 'pas', 'un', 'seul', 'mouvement', 'de', 'présentation', 'où', 'les', 'hanches', 'doivent', 'passer', 'devant', 'les', 'épaules', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Nous', 'parlerons', 'peut', 'être', 'ultérieurement', 'de', 'quelques', 'exercices', 'spécifiques', 'comme', 'les', 'demi-tours', 'autour', 'des', 'épaules', 'et', 'de', 'leur', 'utilité', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['Présentation', 'Le', 'cheval', 'galope', 'soit', 'à', 'droite', ',', 'soit', 'à', 'gauche', ':', 'lors', 'd&apos;', 'un', 'changement', 'de', 'pied', ',', 'le', 'cheval', 'inverse', 'son', 'galop', 'pendant', 'la', 'phase', 'de', 'suspension', '.']","['n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['Il', 'passe', 'du', 'galop', 'à', 'droite', 'au', 'galop', 'à', 'gauche', 'en', 'restant', 'sur', 'une', 'même', 'ligne', '.']","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Cet', 'exercice', 's&apos;', 'obtient', 'facilement', 'avec', 'les', 'chevaux', 'calmes', 'et', 'droits', ',', 'ayant', 'une', 'bonne', 'motricité', 'de', 'galop', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
